"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","14","15","0"
"1〜4歳","0","0","0","0","0","0","7","40","0"
"5〜9歳","0","0","0","0","0","0","3","1","0"
"10〜14歳","0","0","0","0","0","0","3","0","0"
"15〜19歳","19","3","1","7","0","0","3","1","0"
"20〜24歳","51","8","17","17","3","0","1","0","0"
"25〜29歳","55","15","21","21","0","2","1","0","0"
"30〜34歳","59","11","17","25","2","2","3","1","0"
"35〜39歳","37","15","13","14","1","0","4","0","0"
"40〜44歳","25","11","7","10","0","0","1","0","0"
"45〜49歳","15","5","9","9","2","0","1","0","0"
"50〜54歳","5","5","3","3","2","1","4","0","0"
"55〜59歳","3","5","0","2","1","0","9","0","0"
"60〜64歳","0","1","2","0","0","0","11","1","0"
"65〜69歳","1","1","2","0","0","0","9","0","0"
"70歳以上","0","1","1","1","0","0","72","2","0"
"合計","270","81","93","109","11","5","146","61","0"
