"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","8","2","0","1","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"〜1歳","0","0","0","0","19","8","0","1","17","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","0","1","0","53","16","2","2","10","0","0","1","0","3","1","0","0","0","0","0","0","0","0","0"
"2歳","0","0","0","0","36","12","0","1","0","0","0","0","1","7","0","0","0","0","0","0","0","0","0","0"
"3歳","0","0","2","3","41","23","1","2","0","0","1","0","1","9","0","0","0","0","0","0","0","0","0","0"
"4歳","1","0","1","2","35","14","1","3","0","0","0","0","0","15","1","0","0","0","0","0","0","0","0","0"
"5歳","1","0","1","2","28","8","0","7","0","0","0","1","0","10","1","0","0","0","0","0","0","0","0","0"
"6歳","3","0","0","1","17","2","0","3","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","0","4","21","1","0","4","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0"
"8歳","1","0","0","3","12","3","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"9歳","1","0","0","0","10","1","0","3","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","1","36","2","0","3","0","0","0","0","0","6","0","0","0","1","0","0","0","0","0","0"
"15〜19歳","2","0","0","0","13","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","4","0","1","6","122","1","1","2","0","0","0","1","0","3","1","0","0","3","0","0","0","0","0","1"
"30〜39歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","22","0","6","22","451","94","5","35","32","0","2","3","2","81","5","0","0","7","0","0","0","0","0","1"
