"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","17","1","0","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","49","1","0","0","24","5","0","0","18","0","0","0","1","0","0","0","0","0","0","0"
"1歳","153","5","3","1","73","15","1","1","13","0","1","0","2","0","0","0","0","0","0","0"
"2歳","118","1","3","2","41","21","0","0","1","0","1","2","0","0","0","0","0","0","0","0"
"3歳","198","0","0","10","37","14","2","1","0","0","1","3","0","0","0","0","0","0","0","0"
"4歳","297","0","2","13","54","12","0","3","0","0","0","2","0","0","0","0","0","0","0","0"
"5歳","303","0","0","30","29","5","0","4","0","0","1","6","1","2","0","0","0","0","0","0"
"6歳","357","0","0","23","30","3","1","3","0","0","0","4","0","0","0","0","0","0","0","0"
"7歳","310","0","0","18","33","1","0","5","0","0","0","0","0","0","0","0","0","0","1","0"
"8歳","255","0","0","6","21","2","0","1","0","0","0","4","0","0","0","0","0","0","0","0"
"9歳","234","0","1","17","21","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"10〜14歳","702","0","0","15","60","3","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
"15〜19歳","188","0","0","3","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","335","0","2","11","111","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","515","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"40〜49歳","333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"合計","4570","8","11","149","559","83","4","20","33","0","4","23","4","2","0","2","0","1","1","0"
