"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","31","0","0","4","0","0","5","0","0","0","0","0","0","0","0","1","1","0","0","0","0","5","4","3","0","2","2","2"
"中央区","4","32","0","0","2","18","0","17","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","6","42","4","4","12","12","0","65","2","4","5","0","0","0","0","0","0","0","0","0","0","0","8","9","6","0","1","1","1"
"新宿区","2","55","1","1","23","25","1","7","1","3","1","0","0","0","0","1","0","0","0","0","0","0","5","12","8","2","2","2","2"
"文京","7","21","1","3","17","9","1","32","0","3","0","0","0","0","0","0","0","0","0","0","0","0","4","7","4","1","1","1","1"
"台東","0","19","3","6","12","50","0","52","0","3","6","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","2","48","0","2","10","11","0","8","0","2","2","1","0","0","0","0","0","0","1","0","0","0","7","8","5","1","1","1","1"
"江東区","5","57","3","2","31","47","2","135","2","4","26","1","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","1","41","6","0","14","37","1","27","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","3","20","5","1","15","9","3","29","2","1","5","0","1","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","0","61","18","21","43","78","1","102","12","3","24","0","1","0","0","0","0","0","0","0","0","0","3","21","13","2","1","1","1"
"世田谷","4","120","14","7","51","80","6","42","20","3","32","1","2","0","0","2","1","0","4","0","1","0","9","24","16","2","2","2","2"
"渋谷区","0","33","0","0","13","12","0","19","1","1","4","0","0","0","0","0","0","0","1","0","0","0","6","7","4","1","1","1","1"
"中野区","0","56","1","0","20","22","4","46","1","6","14","1","0","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","3","66","8","15","18","40","3","12","3","3","2","0","0","0","0","0","0","0","4","0","0","0","10","17","11","1","2","2","2"
"池袋","5","57","12","5","8","16","1","9","1","1","3","1","0","0","0","2","0","0","0","0","0","0","0","8","5","1","1","1","1"
"北区","0","75","7","3","21","19","1","36","3","4","8","2","0","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","1","41","4","2","31","18","0","43","1","1","10","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","1","97","0","0","13","32","1","13","5","1","3","1","0","0","0","1","0","0","0","0","0","0","4","16","10","2","1","1","1"
"練馬区","4","80","2","2","41","77","0","43","1","2","25","2","3","0","0","0","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","5","94","14","21","39","68","2","56","4","6","21","1","0","2","0","0","0","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","3","67","3","2","24","32","0","32","0","4","16","0","0","0","0","0","0","0","2","0","0","0","4","13","8","1","1","1","1"
"江戸川","7","98","3","5","34","40","7","126","1","3","42","3","0","0","0","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","3","102","3","13","74","89","5","105","0","3","26","3","2","1","0","1","0","0","0","0","0","0","19","18","11","2","1","1","1"
"町田市","0","46","2","0","25","37","2","67","0","1","12","2","0","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","0","53","3","1","24","19","1","24","3","1","3","0","1","0","0","0","0","0","0","0","0","0","6","14","8","1","1","1","1"
"南多摩","1","61","1","5","10","35","1","31","2","1","13","3","0","0","0","1","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","4","96","5","4","37","35","2","86","0","4","8","2","0","0","0","0","0","0","0","0","0","0","9","21","14","2","1","1","1"
"多摩府中","4","161","11","6","88","106","8","117","34","10","23","6","5","0","0","2","0","0","3","0","0","0","20","33","21","3","3","3","3"
"多摩小平","1","128","9","21","107","104","3","181","0","7","13","1","0","0","0","0","0","0","0","0","0","1","15","23","15","2","2","2","2"
"島しょ","1","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","0","1","1","1"
"合計","77","1966","147","152","861","1177","56","1567","99","86","355","32","15","3","0","10","2","1","15","0","1","1","135","418","264","39","25","25","25"
