"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","0","8","0","2","0","2","0","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","8","5","1","7","0","0","2","3","0","3","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","3","2","2","6","0","1","0","3","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"文京","0","4","1","0","1","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","0","1","0","13","0","2","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","4","0","1","1","0","1","1","1","0","5","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","5","1","2","31","2","2","5","3","0","10","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","2","0","2","12","0","0","3","2","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","2","5","0","1","2","2","0","3","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"大田区","2","8","3","3","31","2","4","0","4","0","6","2","3","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","0","2","4","9","16","2","9","4","4","0","4","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","1","1","0","1","2","0","1","1","2","0","3","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"中野区","0","7","0","0","4","2","2","0","1","0","0","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","0","11","8","2","1","4","3","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","2","0","1","3","0","2","0","0","0","7","0","0","0","0","1","0","1","0","0","0","0","","","","","",""
"北区","0","0","0","2","8","1","0","0","2","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","4","0","2","9","0","1","2","1","1","5","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","1","0","7","3","6","1","2","0","4","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"練馬区","6","1","3","11","17","7","5","1","3","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","1","2","3","12","14","3","6","0","6","0","5","4","0","0","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","4","4","0","4","17","2","7","0","4","0","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","0","2","1","6","25","2","5","1","6","0","4","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","3","2","10","32","4","2","8","4","1","1","0","3","0","0","2","0","0","0","0","0","0","","","","","",""
"町田市","0","1","0","10","27","0","2","5","5","0","5","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","2","13","2","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","9","1","3","9","0","5","2","5","0","3","1","1","0","0","1","0","0","0","0","0","0","","","","","",""
"多摩立川","0","9","0","23","2","4","6","2","3","0","5","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","10","3","0","15","19","9","7","1","6","0","8","1","1","0","0","1","0","0","0","0","0","0","","","","","",""
"多摩小平","0","7","5","10","19","8","2","2","7","0","16","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","24","91","33","145","366","55","85","48","86","2","115","25","12","0","0","9","0","1","2","0","0","0","","","","","",""
