"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","4","2","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","0","5","6","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","1","1","0","8","21","4","0","4","2","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","1","0","15","10","4","7","2","0","0","0","1","1","0","0","1","0","0","0","0","0","","","","","",""
"文京","0","0","0","4","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","0","2","7","26","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","4","4","9","3","1","4","1","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"江東区","2","0","4","10","68","7","5","4","1","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","2","1","13","42","3","4","0","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","1","3","10","3","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","","","","","",""
"大田区","0","3","6","24","81","8","17","10","7","0","4","5","0","0","0","0","0","0","1","0","0","","","","","",""
"世田谷","2","0","8","42","62","17","4","6","8","0","3","3","2","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","3","7","2","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","0","0","7","14","7","7","1","4","0","3","0","1","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","0","23","36","1","3","7","4","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","2","4","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","1","6","12","0","0","2","2","0","4","0","4","0","0","1","0","0","0","0","0","","","","","",""
"荒川区","1","0","3","14","14","1","0","0","3","0","1","3","0","0","0","2","0","0","0","0","0","","","","","",""
"板橋区","0","0","1","5","21","6","0","4","4","3","1","1","2","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","0","9","42","38","10","2","9","0","1","0","2","0","0","0","1","0","0","0","0","0","","","","","",""
"足立","1","0","5","28","50","8","1","3","2","0","1","4","0","0","1","2","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","16","28","5","0","1","6","0","1","3","0","0","0","0","0","0","2","0","0","","","","","",""
"江戸川","0","0","4","20","60","18","2","6","4","0","1","5","0","0","0","2","0","0","0","0","0","","","","","",""
"八王子市","7","2","4","48","86","21","5","7","8","0","2","5","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","4","0","1","31","45","17","0","2","3","0","2","9","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","2","6","27","6","0","7","0","0","1","1","1","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","2","16","38","3","1","7","3","0","1","8","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","2","0","8","30","41","7","2","16","4","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","1","1","11","37","76","21","9","9","8","0","0","3","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","0","0","20","36","70","34","4","6","12","0","0","11","1","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","21","11","97","504","1003","225","78","125","97","4","28","72","15","0","1","10","0","0","3","0","0","","","","","",""
