"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","13","5","1","8","0","0","10","6","0","",""
"区南部","0","1","1","0","0","0","2","0","0","",""
"区西南部","8","3","0","1","0","0","6","16","0","",""
"区西部","34","5","6","40","0","0","21","7","0","",""
"区西北部","22","7","11","14","0","1","5","3","0","",""
"区東北部","4","0","0","5","0","0","3","0","0","",""
"区東部","22","12","1","21","0","0","2","3","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","11","0","0","",""
"北多摩西部","10","0","3","6","0","1","0","0","0","",""
"北多摩南部","0","0","0","3","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","1","0","0","",""
"島しょ","0","0","0","0","0","0","1","0","0","",""
"合計","113","33","23","98","0","2","62","35","0","",""
