"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","9","5","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","4"
"〜1歳","30","4","2","1","1","6","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","1","0","0","5","1","0","0","0"
"1歳","81","3","5","3","2","10","0","2","4","1","0","0","0","2","0","0","0","1","0","0","0","12","1","1","0","2","0","1","10","2","0","0","1"
"2歳","66","5","2","0","3","8","0","0","1","1","0","0","0","1","0","1","0","0","0","0","0","6","1","1","1","3","1","1","3","3","0","0","1"
"3歳","53","1","0","0","2","6","1","1","3","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","1","1","1","1","0","0","0"
"4歳","89","0","0","0","6","6","2","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","59","0","0","0","4","8","3","0","6","0","0","1","0","0","0","0","0","0","0","0","0","2","0","1","0","1","0","0","1","1","0","0","0"
"6歳","70","1","0","1","2","6","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","0","0","0","1","0","0","0","0"
"7歳","66","2","0","0","3","6","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"8歳","50","0","0","1","4","8","3","0","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","70","1","0","0","4","7","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"10〜14歳","277","9","0","0","10","9","10","0","2","0","0","1","0","0","0","1","0","0","3","0","0","2","1","1","1","1","1","0","0","1","0","1","0"
"15〜19歳","167","11","1","0","0","3","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"20〜29歳","205","22","0","1","8","17","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"30〜39歳","187","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","3","0","0","0","1"
"40〜49歳","244","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","1","0","4","1","0","0","0"
"50〜59歳","224","22","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","13","1","1","0","1","1","0","11","1","0","0","1"
"60〜69歳","152","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","5","4","2","4","0","0","10","4","2","0","3"
"70〜79歳","86","18","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","33","14","4","3","5","0","0","23","5","1","0","13"
"80歳以上","45","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","30","2","9","2","1","0","35","2","0","1","29"
"合計","2230","206","13","7","49","100","23","4","36","5","0","2","0","3","0","7","0","1","7","0","0","151","59","16","17","21","6","3","110","22","3","2","54"
