"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","2","2","2","0","0","0","2","0","0","2","2"
"中央区","4","1","0","2","0","0","0","0","0","3","0"
"みなと","7","3","12","3","0","0","1","0","0","2","1"
"新宿区","13","4","2","3","0","0","17","0","1","7","2"
"文京","2","3","1","1","0","0","1","0","0","1","1"
"台東","6","0","3","4","0","0","0","0","0","2","0"
"墨田区","3","0","4","1","0","0","5","1","0","2","1"
"江東区","6","6","2","3","0","0","0","0","0","2","0"
"品川区","61","9","7","23","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","1","0","0","0","0","0","6","0","0","2","1"
"世田谷","0","0","0","0","0","0","8","1","0","0","2"
"渋谷区","14","3","12","12","0","0","0","0","0","5","1"
"中野区","9","0","2","6","2","0","0","0","0","2","0"
"杉並","3","0","0","4","0","0","8","0","0","2","2"
"池袋","9","3","0","3","0","0","0","0","0","3","1"
"北区","2","0","0","0","0","0","0","0","0","1","0"
"荒川区","2","0","0","0","0","0","0","0","0","1","0"
"板橋区","1","1","0","0","0","0","3","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","2","1","0","0","0","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","1","0","0","0","1"
"江戸川","11","1","1","4","1","0","0","0","0","2","0"
"八王子市","2","1","0","0","0","0","3","1","1","3","1"
"町田市","1","0","0","0","0","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","2","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","3","0","0","2","0","0","3","0","0","2","1"
"多摩府中","1","0","0","0","0","0","3","2","1","3","3"
"多摩小平","0","0","0","0","0","0","3","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","165","38","48","71","3","0","66","5","3","54","25"
