"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","9","2","1","7","0","0","2","0","0","2","2"
"中央区","12","4","1","2","0","0","0","0","0","3","0"
"みなと","16","56","11","6","0","3","3","0","0","2","1"
"新宿区","43","16","46","25","0","2","17","0","0","7","2"
"文京","9","0","1","5","0","0","1","0","0","1","1"
"台東","25","0","7","40","8","0","0","0","0","2","0"
"墨田区","4","0","0","0","0","0","2","1","0","2","1"
"江東区","11","4","3","3","0","0","0","0","0","2","0"
"品川区","16","5","3","4","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","14","0","0","3","1","0","5","0","0","2","1"
"世田谷","0","0","0","0","0","0","6","0","0","0","2"
"渋谷区","18","11","2","2","1","0","0","0","0","5","1"
"中野区","7","0","1","3","0","0","0","0","0","2","0"
"杉並","3","1","3","0","0","0","4","0","0","2","2"
"池袋","13","11","3","7","1","1","3","2","4","3","1"
"北区","1","0","2","1","0","0","0","0","0","1","0"
"荒川区","2","1","0","2","0","0","0","0","0","1","0"
"板橋区","6","1","3","4","0","0","1","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","4","0","0","0","0","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","6","2","0","0","1"
"江戸川","9","2","0","1","0","0","0","0","0","2","0"
"八王子市","3","0","0","1","2","0","2","0","0","4","1"
"町田市","3","1","1","0","0","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","7","1","0","2","1","0","0","0","0","2","1"
"多摩府中","1","0","0","0","0","0","32","0","2","3","3"
"多摩小平","0","0","0","0","0","0","9","4","0","1","2"
"島しょ","0","0","0","0","0","0","1","0","0","0","1"
"合計","236","116","88","118","14","6","94","9","6","55","25"
