"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","5","4","7","21","1","15","2","7","1","34","12","1","1","0","2","0","0","1","0","0","0","","","","","",""
"区南部","1","9","4","14","50","4","13","7","7","0","58","11","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","1","5","1","33","52","1","14","2","8","0","45","6","2","0","0","1","2","0","1","0","0","0","","","","","",""
"区西部","1","7","4","18","53","12","5","5","5","0","55","2","0","1","0","1","0","0","2","0","0","0","","","","","",""
"区西北部","0","7","2","29","53","4","9","3","11","1","64","10","0","0","0","2","0","0","2","0","0","0","","","","","",""
"区東北部","0","5","3","11","50","9","12","4","9","1","75","10","3","0","0","2","0","0","1","0","0","0","","","","","",""
"区東部","1","1","9","18","98","2","8","1","9","1","65","8","1","0","0","2","0","2","3","0","0","0","","","","","",""
"西多摩","0","0","1","3","6","1","3","0","1","0","9","6","0","0","0","0","0","0","1","0","0","0","","","","","",""
"南多摩","0","2","3","23","85","4","22","1","8","2","122","38","7","0","0","0","0","0","1","0","0","0","","","","","",""
"北多摩西部","0","2","1","11","19","6","6","0","2","0","27","5","1","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","2","0","16","10","4","7","1","3","0","40","13","4","0","0","1","0","0","1","0","0","0","","","","","",""
"北多摩北部","0","1","9","22","19","1","12","2","11","0","41","2","2","0","0","1","0","0","1","0","0","0","","","","","",""
"島しょ","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","5","46","41","206","516","49","126","28","81","6","637","123","22","2","0","14","2","2","14","0","0","0","","","","","",""
