"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","4","1","0","9","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","7","9","6","111","3","7","2","29","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","4","21","51","23","182","5","34","2","49","0","3","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","0","4","17","31","118","5","23","4","10","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","2","1","11","66","133","4","7","1","2","0","3","4","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","3","0","10","78","89","8","2","5","0","0","3","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","4","1","8","70","87","13","0","1","1","0","1","5","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"6歳","1","0","4","45","58","18","1","1","0","0","0","5","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"7歳","3","0","2","44","47","8","1","1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","5","0","0","29","37","7","1","2","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"9歳","1","0","3","18","41","3","1","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","10","0","3","42","97","6","0","0","0","0","1","4","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","10","0","0","3","14","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","2","0","0","12","56","0","0","0","0","0","2","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0"
"合計","55","38","119","467","1079","82","77","21","93","1","18","25","7","3","0","11","0","0","2","0","4","1","0","0","0","0","0","1","0"
