"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","18","1","0","6","0","1","0","1","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","57","1","2","40","1","5","1","18","17","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","76","2","5","82","1","32","6","34","66","0","11","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","0","19","7","11","40","2","22","9","11","47","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","0","7","3","15","33","3","20","19","2","35","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","0","3","3","16","46","3","10","21","3","16","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","0","1","2","20","39","1","6","20","1","11","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","2","31","32","6","6","15","0","6","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","0","1","0","18","15","1","1","12","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","2","13","14","1","1","12","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","1","6","16","0","0","7","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","9","47","3","1","6","0","0","0","0","0","0","4","0","0","1","0","0","1","0","0","0","0","0","1","0"
"15〜19歳","0","0","0","0","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","0","1","10","41","3","0","0","0","1","0","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","2","182","25","156","456","26","106","128","70","204","13","17","6","0","25","0","0","1","0","0","1","0","0","0","0","0","1","0"
