"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","11","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","2","0","1","0","45","4","1","1","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","7","0","2","0","48","10","9","1","17","0","0","2","0","1","0","0","0","0","0","0","1","0","0"
"2歳","3","0","0","1","37","9","2","3","3","0","0","0","1","5","1","0","0","0","0","0","0","0","0"
"3歳","8","1","0","2","52","5","0","4","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0"
"4歳","4","0","0","8","44","9","0","5","0","0","0","0","1","10","0","0","0","0","0","0","0","0","0"
"5歳","4","0","4","12","28","3","2","2","0","0","0","0","1","12","0","0","0","0","0","0","0","0","0"
"6歳","2","0","1","8","30","2","1","2","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"7歳","5","0","1","9","25","3","0","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"8歳","2","0","1","6","10","0","0","3","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","5","17","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"10〜14歳","6","2","1","3","22","0","0","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"15〜19歳","10","0","0","1","13","1","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0"
"20〜29歳","9","0","0","8","80","2","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0"
"30〜39歳","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","88","3","11","63","462","48","15","26","41","0","0","3","3","57","2","0","0","1","1","0","1","0","0"
