"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","3","0","0","1","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"〜1歳","27","0","0","0","25","4","0","1","15","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"1歳","81","0","3","2","65","8","3","3","22","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"2歳","114","0","2","6","57","12","1","1","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0"
"3歳","127","0","1","5","49","14","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"4歳","157","0","1","6","49","9","2","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"5歳","196","1","0","6","46","5","0","6","0","0","0","0","0","4","0","0","0","0","0","0","1","0","0"
"6歳","183","0","1","3","31","4","0","2","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0"
"7歳","149","0","0","6","26","1","1","3","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"8歳","142","0","0","2","28","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","121","1","0","4","26","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"10〜14歳","189","0","0","8","51","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","40","0","0","1","23","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20〜29歳","144","2","0","16","159","3","0","1","0","0","0","0","0","4","0","0","0","2","0","0","0","0","0"
"30〜39歳","261","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70〜79歳","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","2241","4","8","66","635","63","9","24","37","0","0","0","0","33","5","0","0","3","0","0","1","0","0"
