"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","8","92","6","2","13","42","3","202","3","0","17","0","1","0","0","1","0","0","0","0","0","0","22","","","","","",""
"区南部","13","74","4","6","20","58","1","181","2","2","69","1","0","2","0","0","0","0","0","0","0","0","3","","","","","",""
"区西南部","4","127","6","0","26","38","3","217","6","2","56","0","1","0","0","2","0","0","1","0","0","0","17","","","","","",""
"区西部","6","134","4","5","17","51","1","147","4","3","22","0","0","1","0","1","0","0","12","0","0","0","10","","","","","",""
"区西北部","1","188","5","5","37","40","4","248","9","7","57","2","0","1","0","0","0","0","1","0","0","0","5","","","","","",""
"区東北部","4","147","11","11","32","53","0","202","1","4","41","3","0","0","0","0","0","0","1","0","0","0","4","","","","","",""
"区東部","5","166","6","4","18","53","7","220","1","5","53","1","0","0","0","0","0","0","4","0","0","0","7","","","","","",""
"西多摩","2","46","0","0","8","7","0","46","2","0","4","0","0","0","0","0","0","0","0","0","0","0","7","","","","","",""
"南多摩","7","194","5","4","42","83","3","291","2","4","61","2","0","0","0","2","0","0","0","0","0","0","17","","","","","",""
"北多摩西部","6","54","6","4","24","15","0","120","1","3","25","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"北多摩南部","1","120","4","4","30","35","3","235","10","3","29","1","2","0","0","3","0","0","1","0","0","0","17","","","","","",""
"北多摩北部","5","107","5","9","28","40","1","277","1","3","33","0","0","0","0","0","0","0","3","0","0","0","13","","","","","",""
"島しょ","0","17","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"合計","62","1466","62","54","295","515","27","2386","42","36","467","10","4","4","0","9","0","0","23","0","0","0","125","","","","","",""
