"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","13","11","3","9","1","1","6","1","0","",""
"区南部","1","0","1","2","0","0","1","0","0","",""
"区西南部","7","2","0","2","0","0","6","1","0","",""
"区西部","29","15","20","28","0","6","60","12","5","",""
"区西北部","20","9","9","8","0","3","2","0","0","",""
"区東北部","4","0","2","2","0","0","6","3","0","",""
"区東部","16","11","5","9","0","1","3","2","1","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","4","0","1","0","1","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","1","0","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","13","7","0","",""
"島しょ","0","0","0","0","0","0","0","1","0","",""
"合計","91","48","40","60","5","11","98","27","7","",""
