"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","3","0","0","0","2"
"中央区","4","2","0","3","0","0","0","0","0","2","0"
"みなと","25","6","3","3","1","0","0","0","0","2","1"
"新宿区","37","14","8","27","3","0","49","15","6","5","2"
"文京","0","1","0","0","0","0","26","13","0","1","1"
"台東","40","26","1","8","16","0","0","0","0","4","0"
"墨田区","2","3","2","4","0","0","3","0","0","1","1"
"江東区","30","19","3","20","1","2","0","0","0","3","0"
"品川区","0","0","0","2","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","0","1","0","0","0","0","1","0","0","3","1"
"世田谷","0","0","0","0","0","0","19","0","0","0","2"
"渋谷区","9","2","1","2","0","0","22","17","0","3","2"
"中野区","8","0","0","0","0","0","0","0","0","1","1"
"杉並","0","0","0","0","0","0","0","0","0","0","1"
"池袋","38","10","11","16","3","0","15","5","0","3","1"
"長崎","0","0","0","0","0","0","0","0","0","0","0"
"北区","0","2","0","2","0","0","0","0","0","1","0"
"荒川区","3","0","1","0","0","0","0","0","0","1","0"
"板橋区","7","4","1","3","0","0","0","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","1","4","0","4","0","0","0","0","0","1","0"
"葛飾区","0","0","0","0","0","0","6","0","0","0","1"
"江戸川","0","0","0","0","0","0","0","0","0","0","0"
"八王子","7","1","0","0","10","0","14","0","0","3","1"
"秋川","0","0","0","0","0","0","0","0","0","0","0"
"町田市","4","0","0","1","1","0","0","0","0","1","0"
"多摩川","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","18","3","4","24","0","0","0","0","0","2","1"
"村山大和","0","0","0","0","0","0","0","0","0","0","0"
"府中小金井","0","0","0","0","0","0","0","0","0","0","1"
"狛江調布","0","0","0","0","0","0","0","0","0","0","0"
"三鷹武蔵野","9","6","2","7","0","0","0","0","0","1","1"
"多摩小平","0","0","0","0","0","0","0","1","0","0","1"
"多摩東村山","0","0","0","0","0","0","2","1","0","0","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","242","104","37","126","35","2","160","52","6","41","25"
