"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","19","7","14","0","0","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","2","0","0","0","1"
"〜1歳","73","15","18","0","0","53","1","1","2","3","0","0","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"1歳","211","12","10","5","3","96","4","3","15","12","0","0","3","1","0","1","0","0","1","0","0","9","5","1","1","3","1","3","5","4","0","0","5"
"2歳","183","10","8","1","12","79","6","1","28","7","0","0","0","0","0","0","0","0","1","0","0","4","1","0","0","2","0","0","2","2","0","0","1"
"3歳","192","10","1","3","22","52","4","3","32","5","0","1","0","1","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","1"
"4歳","202","12","0","0","27","61","3","2","62","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","197","3","0","3","31","62","7","1","58","1","0","1","0","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0","3","0","0","0","0"
"6歳","202","8","0","1","18","70","7","3","60","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","147","7","0","1","30","43","11","4","31","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","131","4","1","1","20","45","9","1","23","2","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"9歳","130","4","0","1","15","38","15","0","20","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","504","40","2","1","44","107","25","1","17","0","0","0","0","0","0","1","0","0","5","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"15〜19歳","301","53","0","0","1","24","2","0","1","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","447","104","0","1","9","75","0","1","0","0","1","0","0","0","0","2","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"30〜39歳","378","85","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"40〜49歳","428","103","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","2","5","0","0","0","1","1","0","2","0","0","5"
"50〜59歳","409","104","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","6","6","2","1","0","0","0","4","0","1","0","5"
"60〜69歳","210","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","9","3","4","2","2","1","0","4","3","0","0","3"
"70〜79歳","117","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","22","4","2","0","0","0","21","0","1","0","21"
"80歳以上","61","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38","32","3","2","4","1","0","29","4","1","1","31"
"合計","4542","746","54","18","232","810","94","21","349","34","1","5","7","4","0","20","0","3","12","0","0","106","77","14","9","11","4","4","77","15","3","1","74"
