"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","4","31","5","11","40","4","26","0","12","0","9","7","0","0","0","3","0","0","1","0","0","1","","","","","",""
"区南部","0","18","12","20","73","1","14","1","10","0","9","3","0","1","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","1","21","6","32","45","1","13","1","10","0","10","14","5","1","0","2","0","1","1","0","0","0","","","","","",""
"区西部","4","21","2","13","45","0","5","3","4","1","13","4","0","0","0","1","0","0","9","0","0","0","","","","","",""
"区西北部","2","23","5","35","50","8","14","0","12","0","15","4","1","0","0","5","0","0","0","0","0","0","","","","","",""
"区東北部","2","35","2","14","56","3","25","4","8","1","19","13","2","0","0","1","0","0","2","0","0","0","","","","","",""
"区東部","5","43","7","30","90","4","11","1","9","0","13","5","2","0","0","4","0","0","0","0","0","0","","","","","",""
"西多摩","0","2","0","2","10","0","3","0","2","0","4","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"南多摩","6","37","2","29","112","9","26","3","9","0","31","21","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","13","0","11","22","1","21","0","4","0","10","6","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","34","5","10","23","1","15","0","6","0","8","15","2","0","0","0","0","0","0","1","0","0","","","","","",""
"北多摩北部","1","41","9","22","33","1","13","0","10","0","24","4","1","0","0","0","0","0","1","0","0","0","","","","","",""
"島しょ","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","26","319","55","230","599","33","186","13","96","2","165","96","14","2","0","17","0","1","15","1","0","1","","","","","",""
