"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","0","0"
"1〜4歳","0","0","0","0","0","0","1","1","0"
"5〜9歳","0","0","0","0","0","0","1","0","0"
"10〜14歳","0","0","0","0","0","0","3","0","0"
"15〜19歳","1","0","0","2","0","0","0","0","0"
"20〜24歳","19","3","8","14","0","0","0","0","0"
"25〜29歳","23","5","9","11","1","0","0","0","0"
"30〜34歳","20","3","14","10","0","0","1","0","0"
"35〜39歳","13","4","7","7","0","0","0","0","0"
"40〜44歳","18","3","4","8","0","0","2","0","0"
"45〜49歳","11","5","2","5","0","0","3","0","0"
"50〜54歳","4","3","4","4","0","0","1","0","0"
"55〜59歳","6","3","1","1","0","0","2","0","0"
"60〜64歳","3","0","1","1","0","0","3","1","0"
"65〜69歳","1","3","1","1","0","0","2","1","0"
"70歳以上","2","2","0","0","0","0","20","1","0"
"合計","121","34","51","64","1","0","42","4","0"
