"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","20","1","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"中央区","19","0","0","2","6","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"みなと","78","0","2","13","28","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"新宿区","84","4","0","3","27","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","30","0","0","1","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"台東","35","1","2","4","25","4","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","79","3","5","9","11","5","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","","","","","",""
"江東区","122","4","2","8","56","8","0","0","5","0","1","3","0","0","0","1","0","0","0","0","0","","","","","",""
"品川区","44","2","3","4","36","6","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"目黒区","12","0","0","1","15","6","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","124","4","4","5","78","9","0","1","6","1","0","0","0","1","0","1","0","0","0","0","0","","","","","",""
"世田谷","180","3","1","20","80","11","2","2","2","0","0","1","1","0","1","2","0","0","0","0","3","","","","","",""
"渋谷区","39","0","1","1","18","5","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","","","","","",""
"中野区","67","0","0","4","39","2","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"杉並","93","0","0","6","44","5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"池袋","53","1","0","0","25","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"北区","74","0","0","1","28","5","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","72","0","0","4","27","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"板橋区","62","0","0","1","22","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","115","1","3","5","56","11","1","1","3","0","0","2","0","0","0","1","0","0","0","0","0","","","","","",""
"足立","193","5","3","13","80","2","1","3","1","0","0","3","0","0","0","1","0","0","0","0","0","","","","","",""
"葛飾区","138","1","3","6","59","4","0","0","3","0","0","3","0","0","0","2","0","0","1","2","3","","","","","",""
"江戸川","163","1","9","17","78","8","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","165","5","2","16","83","20","6","0","3","0","0","1","1","1","0","0","0","0","0","0","0","","","","","",""
"町田市","147","0","4","33","55","16","0","0","1","0","1","0","2","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","154","1","1","6","31","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","103","1","0","10","47","13","1","5","5","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"多摩立川","158","6","1","18","51","11","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","251","2","5","12","78","12","0","0","2","1","0","9","1","0","0","0","0","0","5","0","5","","","","","",""
"多摩小平","205","5","3","18","62","21","3","1","9","1","0","1","1","1","0","2","0","0","0","0","2","","","","","",""
"島しょ","20","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3099","51","54","241","1275","206","20","19","54","3","2","26","9","5","1","16","0","0","6","2","23","","","","","",""
