"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","14","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","4","0","2","0","0"
"中央区","14","0","0","0","11","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"みなと","13","0","6","11","19","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","7","6","1","1","0","0"
"新宿区","16","0","0","0","84","1","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","1","7","6","2","2","0","0"
"文京","13","0","0","0","13","1","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","1","4","3","1","1","0","0"
"台東","17","0","0","1","33","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"墨田区","13","0","0","1","6","2","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"江東区","23","0","0","4","22","1","0","0","2","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","4","3","1","0","0","0"
"品川区","15","0","0","0","23","6","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","7","6","0","0","0","0"
"目黒区","13","0","0","0","10","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"大田区","43","0","0","5","67","12","0","0","4","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","10","9","1","1","0","0"
"世田谷","49","0","2","1","50","1","0","3","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","9","8","2","2","0","0"
"渋谷区","6","0","0","0","40","2","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","1","2","0","0"
"中野区","39","0","0","0","41","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"杉並","4","0","0","2","34","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"池袋","4","0","0","1","6","6","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","6","5","1","1","0","0"
"北区","31","0","0","8","42","3","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"荒川区","19","0","0","0","9","1","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0"
"板橋区","22","0","0","0","21","13","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"練馬区","26","0","0","7","20","5","0","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","6","5","0","0","0","0"
"足立","13","0","0","3","36","6","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"葛飾区","71","0","0","5","42","5","0","0","1","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","5","4","0","1","0","0"
"江戸川","66","0","0","16","36","4","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"八王子","8","0","0","0","11","3","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","3","2","1","1","0","0"
"秋川","6","0","0","2","39","0","0","0","2","0","0","0","0","4","1","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0"
"町田市","20","0","0","3","23","1","0","2","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0"
"多摩川","13","0","0","1","5","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"南多摩","34","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"多摩立川","17","0","0","0","14","13","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","4","0","1","0","0"
"村山大和","9","0","0","0","25","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0"
"府中小金井","5","0","0","0","2","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"狛江調布","14","0","0","1","17","6","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"三鷹武蔵野","20","0","0","3","11","2","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","5","4","2","1","0","0"
"多摩小平","27","0","0","13","13","3","1","2","4","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"多摩東村山","28","0","0","1","31","9","0","1","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","4","3","1","1","0","0"
"島しょ","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0"
"合計","760","0","8","89","873","125","2","14","46","0","1","2","4","25","12","0","1","7","0","0","0","0","0","2","178","142","14","25","0","0"
