"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","0","0"
"1〜4歳","0","0","0","0","0","0","1","1","0"
"5〜9歳","0","0","0","0","0","0","1","2","0"
"10〜14歳","0","0","0","0","0","0","1","0","0"
"15〜19歳","1","0","0","1","0","0","2","0","0"
"20〜24歳","13","5","3","13","0","0","0","0","0"
"25〜29歳","14","11","9","15","0","0","0","0","0"
"30〜34歳","21","17","20","21","0","0","0","0","0"
"35〜39歳","21","9","18","22","0","0","1","0","0"
"40〜44歳","16","13","12","17","0","0","0","1","0"
"45〜49歳","16","6","14","5","0","0","2","0","0"
"50〜54歳","3","3","5","9","0","0","1","0","0"
"55〜59歳","3","9","7","2","0","0","2","0","0"
"60〜64歳","0","2","1","0","0","0","3","0","0"
"65〜69歳","1","2","0","0","0","0","3","1","0"
"70歳以上","0","2","2","0","0","0","20","3","0"
"合計","109","79","91","105","0","0","41","8","0"
