"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","2","0","0","7","2","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","10","0","0","6","10","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","12","1","4","18","39","6","10","1","3","1","2","0","0","0","0","0","0","0","1","0","0","9","6","0","1","1","0"
"新宿区","1","1","1","13","34","6","0","0","5","0","0","0","1","0","0","0","0","0","1","0","0","11","7","1","2","2","0"
"文京","2","0","2","8","19","8","4","0","5","0","0","0","0","0","0","3","0","0","0","0","1","7","4","1","1","1","0"
"台東","30","0","0","17","40","6","0","0","4","0","2","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","10","0","0","8","12","1","0","0","2","0","1","1","0","0","0","0","0","3","0","0","0","8","5","1","1","1","0"
"江東区","24","2","7","28","129","16","2","3","10","0","0","1","3","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","2","0","3","29","70","8","0","1","3","0","0","2","1","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","1","0","3","8","17","2","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","18","0","14","91","167","9","3","11","7","0","2","4","1","0","0","0","0","0","0","0","0","21","13","2","1","1","0"
"世田谷","7","2","16","59","152","11","1","0","6","0","1","1","0","0","1","0","0","0","0","0","0","25","16","2","2","2","0"
"渋谷区","3","0","1","4","30","3","0","1","1","0","0","1","0","0","0","5","0","0","1","0","1","7","4","1","1","1","0"
"中野区","7","1","1","16","41","2","0","0","3","0","0","1","0","0","0","1","0","0","0","0","0","11","7","1","1","1","0"
"杉並","5","0","5","23","70","9","1","2","4","0","1","3","0","1","0","2","0","0","0","0","0","16","10","1","1","1","0"
"池袋","6","0","4","2","29","2","1","0","0","0","4","0","0","1","0","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","3","0","1","8","43","1","1","1","6","0","0","1","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","6","0","1","30","52","3","0","0","6","0","1","3","0","0","0","1","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","3","0","2","14","42","7","1","1","3","0","0","0","2","0","0","0","0","0","0","0","0","16","10","2","1","1","0"
"練馬区","5","0","10","34","94","29","1","2","9","0","1","8","3","0","0","1","0","0","0","0","0","21","13","2","0","0","0"
"足立","26","0","5","33","127","10","8","2","6","0","5","6","0","0","1","5","0","0","0","0","0","19","12","2","0","0","0"
"葛飾区","5","0","1","12","94","16","2","0","10","0","1","1","2","0","0","0","0","0","2","1","0","13","8","1","1","1","0"
"江戸川","10","1","7","36","110","9","1","0","10","0","1","2","0","1","0","2","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","29","6","8","84","138","11","21","7","6","1","2","1","0","2","0","0","0","0","0","0","0","18","11","2","1","1","0"
"町田市","6","0","2","64","135","16","1","2","4","0","2","2","1","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","3","0","3","16","37","6","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","6","3","5","37","92","6","8","3","10","0","3","5","1","1","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","11","0","2","37","75","13","2","0","9","0","0","1","1","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"多摩府中","40","0","10","65","133","18","11","0","23","0","4","7","4","0","0","0","0","1","0","0","0","32","20","3","3","3","0"
"多摩小平","15","0","28","45","101","10","5","1","19","0","0","2","3","0","0","0","0","0","1","0","0","23","15","2","2","2","0"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","308","17","146","852","2134","247","86","40","180","2","33","57","23","6","2","20","0","4","6","1","2","416","261","38","25","25","0"
