"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","6","0"
"1〜4歳","0","0","0","0","0","0","1","11","0"
"5〜9歳","0","0","0","0","0","0","1","1","0"
"10〜14歳","0","0","0","0","0","0","3","0","0"
"15〜19歳","1","1","1","0","0","0","0","0","0"
"20〜24歳","10","2","6","8","0","1","0","0","0"
"25〜29歳","21","11","8","18","0","2","0","0","0"
"30〜34歳","23","23","16","26","0","0","1","0","0"
"35〜39歳","21","12","7","14","0","1","1","1","0"
"40〜44歳","11","8","8","11","0","0","0","1","0"
"45〜49歳","10","6","5","8","0","0","2","0","0"
"50〜54歳","3","9","2","7","0","0","3","1","0"
"55〜59歳","3","3","3","2","0","0","2","1","0"
"60〜64歳","0","3","1","2","0","0","2","1","0"
"65〜69歳","0","1","1","1","0","0","3","1","0"
"70歳以上","2","0","1","1","0","0","27","10","0"
"合計","105","79","59","98","0","4","49","34","0"
