"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","309","3","2","10","46","6","0","0","3","0","0","0","0","1","0","1","0","0","0","0","1","4","","","","","",""
"区南部","371","1","1","23","78","5","1","3","6","1","0","2","0","1","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","462","1","5","19","64","12","1","6","2","0","0","1","2","0","0","2","0","0","0","0","1","3","","","","","",""
"区西部","395","3","2","10","68","3","0","1","5","0","0","1","0","0","0","0","0","0","2","0","0","2","","","","","",""
"区西北部","621","2","2","18","79","14","0","2","7","1","0","3","2","0","0","1","0","0","0","0","0","1","","","","","",""
"区東北部","670","3","1","10","77","10","0","3","6","0","0","2","3","0","0","1","0","0","1","1","0","1","","","","","",""
"区東部","562","5","2","47","96","11","1","3","2","0","0","5","2","0","0","1","0","0","0","0","0","3","","","","","",""
"西多摩","148","0","1","9","8","2","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","2","","","","","",""
"南多摩","918","2","1","61","105","9","1","2","4","0","2","1","1","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","321","0","0","30","50","3","0","1","2","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","514","1","0","11","58","6","0","0","3","0","1","1","0","0","0","1","0","0","0","0","0","1","","","","","",""
"北多摩北部","439","2","3","19","25","5","0","2","7","0","0","1","0","0","0","1","0","0","0","0","0","4","","","","","",""
"島しょ","23","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","5753","23","20","268","754","86","5","23","48","2","3","21","10","2","0","10","0","0","3","1","2","21","","","","","",""
