"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","15","10","2","8","0","0","18","9","0","",""
"区南部","5","0","0","2","0","0","4","0","0","",""
"区西南部","6","2","0","2","0","0","8","2","0","",""
"区西部","30","12","16","31","0","3","32","11","1","",""
"区西北部","14","9","6","11","0","1","3","0","0","",""
"区東北部","4","1","3","1","0","0","5","6","0","",""
"区東部","16","8","10","11","0","0","2","3","1","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","1","0","10","0","1","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","2","0","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","8","9","0","",""
"島しょ","0","0","0","0","0","0","0","1","0","",""
"合計","92","42","37","66","1","4","90","41","3","",""
