"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","0","0","0","0","2"
"中央区","8","3","1","1","0","0","0","0","0","2","0"
"みなと","14","16","7","7","0","1","15","1","0","2","1"
"新宿区","35","22","18","34","1","0","50","15","1","5","2"
"文京","0","0","0","0","0","0","19","9","0","1","1"
"台東","24","18","1","6","11","0","0","0","0","4","0"
"墨田区","4","1","2","3","0","0","3","1","0","1","1"
"江東区","21","7","4","14","0","0","0","0","0","3","0"
"品川区","0","1","0","1","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","3","2","0","1","0","0","6","0","0","3","1"
"世田谷","0","0","0","0","0","0","4","0","0","0","2"
"渋谷区","6","1","2","2","0","0","6","0","0","3","2"
"中野区","6","1","0","2","0","0","0","0","0","1","1"
"杉並","0","0","0","0","0","0","0","0","0","0","1"
"池袋","31","10","9","9","2","1","4","0","1","3","1"
"北区","0","0","0","1","0","0","0","0","0","1","0"
"荒川区","0","1","1","0","1","0","0","0","0","1","0"
"板橋区","0","2","1","1","0","0","0","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","2","0","0","0","0","0","0","0","0","1","0"
"葛飾区","0","0","0","0","0","0","11","5","0","0","1"
"江戸川","0","0","0","0","0","0","0","0","0","0","0"
"八王子","11","2","0","0","2","0","11","0","0","3","1"
"町田市","1","0","0","0","1","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","1","2","0","0","0","0","0","0","0","2","1"
"多摩府中","5","0","0","1","0","0","0","0","0","1","2"
"多摩小平","0","0","0","0","0","0","23","15","0","0","2"
"島しょ","0","0","0","0","0","0","0","1","0","0","1"
"合計","172","89","46","83","18","2","152","47","2","41","25"
