"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","3","0","0","0","5","1","0","0","3","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"〜1歳","7","0","0","0","35","6","0","1","33","0","0","1","2","0","2","0","0","0","0","0","0","0","0","0"
"1歳","30","0","0","1","97","31","1","3","12","0","0","1","3","10","1","0","0","0","0","0","0","0","0","0"
"2歳","43","0","1","1","76","23","2","4","2","0","0","3","2","2","1","0","0","1","0","0","0","0","0","0"
"3歳","49","0","0","11","72","18","0","4","0","0","0","1","0","17","1","0","1","0","0","0","0","0","0","0"
"4歳","59","0","1","7","83","34","0","7","0","0","0","2","1","25","0","0","0","0","0","0","0","0","0","0"
"5歳","60","0","0","12","94","35","0","16","0","0","1","1","1","28","2","0","0","0","0","0","0","0","0","0"
"6歳","43","0","0","5","71","14","0","8","0","0","0","2","1","19","1","0","0","0","0","0","0","0","0","0"
"7歳","62","0","1","8","67","5","0","8","0","0","0","0","1","14","0","0","0","0","0","0","0","0","0","0"
"8歳","39","0","0","6","56","2","0","6","0","0","2","1","1","8","0","0","0","0","0","0","0","0","0","0"
"9歳","47","0","0","4","44","2","0","2","0","0","0","0","2","8","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","94","0","0","4","96","5","0","1","0","0","0","1","5","6","1","0","0","0","0","0","0","0","0","0"
"15〜19歳","32","0","0","0","25","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","88","0","1","4","149","1","0","0","0","0","0","3","1","2","0","0","0","1","0","0","0","0","0","0"
"30〜39歳","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0"
"40〜49歳","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"50〜59歳","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"70〜79歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"80歳以上","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","820","0","4","63","970","177","3","60","50","1","3","16","21","142","10","0","1","13","0","0","0","0","0","0"
