"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","6","0","0","4","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"〜1歳","4","7","0","1","46","3","0","0","17","0","0","0","1","0","0","1","0","0","0","0"
"1歳","11","20","2","4","158","16","1","0","20","0","0","1","0","0","0","0","0","0","0","0"
"2歳","21","19","1","4","106","14","1","0","4","0","0","4","0","0","0","0","0","0","0","0"
"3歳","25","7","1","2","104","16","0","0","0","0","0","2","0","0","0","0","0","0","2","0"
"4歳","42","7","0","17","86","12","0","1","0","0","0","5","0","0","0","0","0","0","0","0"
"5歳","42","3","0","11","85","6","0","1","0","0","0","7","0","0","0","0","0","0","0","0"
"6歳","47","3","0","9","75","5","0","0","0","0","0","3","0","0","0","0","0","0","1","0"
"7歳","37","1","0","13","60","1","0","1","0","0","0","4","0","0","0","0","0","0","0","0"
"8歳","41","0","0","11","47","0","0","1","0","0","0","4","0","0","0","0","0","0","0","0"
"9歳","34","0","0","6","40","1","0","1","0","0","0","2","0","0","0","0","0","0","0","0"
"10〜14歳","104","0","0","9","113","3","0","0","0","0","0","4","0","0","0","0","0","0","0","0"
"15〜19歳","60","0","0","2","30","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","97","0","0","9","267","1","1","0","0","4","1","3","0","0","0","0","0","0","0","0"
"30〜39歳","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"40〜49歳","59","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"50〜59歳","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","730","73","4","98","1221","79","3","6","41","5","1","39","1","0","1","4","0","0","3","1"
