"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","15","1","0"
"1〜4歳","0","0","0","0","0","0","5","3","0"
"5〜9歳","0","0","0","0","0","0","4","0","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","2","1","0","1","0","0","3","0","0"
"20〜24歳","18","1","6","24","0","0","1","0","0"
"25〜29歳","22","2","4","18","0","0","1","0","0"
"30〜34歳","16","3","7","19","0","0","1","0","0"
"35〜39歳","18","2","5","15","0","1","4","0","0"
"40〜44歳","8","5","3","10","0","0","4","0","0"
"45〜49歳","4","1","4","8","0","0","1","0","1"
"50〜54歳","5","1","2","1","0","0","7","1","1"
"55〜59歳","7","2","0","2","0","0","10","0","0"
"60〜64歳","3","0","3","1","0","0","6","1","0"
"65〜69歳","0","0","1","0","0","0","4","1","0"
"70歳以上","0","2","0","0","0","0","47","0","3"
"合計","103","20","35","99","0","1","113","7","5"
