"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","1","0","2","0","0","0","3","0","0","5","0","0","1","0","0","0","0","0","0","0","0"
"〜1歳","0","0","0","0","27","2","14","0","20","0","1","42","0","0","2","0","0","0","0","0","0","0","0"
"1歳","0","0","2","7","21","9","28","3","24","0","0","89","0","1","5","0","0","0","0","0","0","0","0"
"2歳","0","0","4","3","16","11","32","1","2","0","0","88","0","2","0","0","0","0","0","0","1","0","0"
"3歳","0","0","7","12","14","12","20","5","1","0","0","54","0","1","0","0","0","0","0","0","0","0","0"
"4歳","0","0","4","8","16","8","16","2","0","0","0","35","0","3","0","0","0","0","0","0","0","0","0"
"5歳","0","0","6","12","14","4","10","5","1","1","0","28","0","5","0","0","0","0","0","0","0","0","0"
"6歳","0","0","4","6","10","4","8","8","0","0","0","14","0","2","0","0","0","0","0","0","0","0","0"
"7歳","0","0","1","3","10","1","5","0","0","1","0","17","0","2","0","0","0","0","0","0","0","0","0"
"8歳","0","0","3","3","7","0","1","0","0","0","0","8","0","2","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","2","7","0","0","1","0","0","0","6","0","3","0","0","0","1","0","0","0","0","0"
"10〜14歳","0","0","1","6","6","0","2","0","0","0","0","3","0","1","0","0","0","0","0","0","1","0","0"
"15〜19歳","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"20〜29歳","0","0","1","11","45","1","5","3","0","0","0","7","0","0","0","0","0","1","0","0","0","0","1"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","0","0","34","73","196","52","141","28","51","2","1","396","0","22","8","0","1","10","0","1","2","0","3"
