"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","5","55","773","10","1","12","69","3","6","3","4","20","3","2","0","0","0","0","0","0","0","0","1","5","","","","","","",""
"区南部","2","66","524","14","5","21","51","1","4","2","4","12","3","0","0","0","0","0","0","1","0","0","0","1","","","","","","",""
"区西南部","2","61","778","14","0","14","43","4","9","4","1","10","1","1","1","0","4","0","0","0","0","0","0","18","","","","","","",""
"区西部","3","82","772","16","0","10","35","2","8","0","1","6","1","0","0","0","2","0","0","0","0","1","0","10","","","","","","",""
"区西北部","4","125","1143","21","5","27","56","6","15","5","7","20","0","2","0","0","5","0","0","1","0","0","0","2","","","","","","",""
"区東北部","5","77","867","25","6","9","49","2","7","7","4","11","0","1","1","0","2","0","0","2","0","0","0","5","","","","","","",""
"区東部","8","90","875","26","3","23","61","7","11","2","4","28","0","5","1","0","4","0","0","0","0","0","0","2","","","","","","",""
"西多摩","0","23","127","0","0","0","9","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"南多摩","2","106","1746","14","5","50","108","13","2","13","6","35","0","2","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"北多摩西部","7","39","394","6","1","17","24","0","10","3","0","18","0","3","0","0","1","0","0","0","0","0","0","1","","","","","","",""
"北多摩南部","4","73","958","13","4","28","69","0","5","2","1","22","3","4","0","0","1","0","0","0","0","0","0","5","","","","","","",""
"北多摩北部","5","40","508","9","2","18","58","5","3","3","2","13","1","1","0","0","0","0","0","0","0","0","0","6","","","","","","",""
"島しょ","0","7","33","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"合計","47","844","9498","168","32","229","634","44","81","44","34","196","12","22","3","0","19","0","0","4","0","1","1","58","","","","","","",""
