"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","1","3","2","0","8","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","4","17","0","4","88","2","0","0","28","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","18","15","11","11","145","1","2","3","49","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2歳","15","4","10","14","117","1","3","5","11","0","1","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","1"
"3歳","22","2","3","39","130","3","0","9","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","16","2","1","41","109","3","0","15","0","1","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5歳","32","1","2","51","104","3","1","20","0","0","1","2","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"6歳","44","0","0","50","79","6","0","7","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"7歳","44","1","0","36","69","8","0","9","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"8歳","36","0","1","21","49","12","0","8","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","25","0","0","13","46","1","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","96","0","1","26","91","5","2","3","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"15〜19歳","62","0","0","2","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","51","0","1","27","143","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","38","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"合計","582","45","32","335","1196","45","8","87","90","2","8","6","1","0","5","0","0","1","0","7","5","0","0","1","0","0","4","1"
