"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","8","0","0","16","1","12","0","3","0","4","0","2","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","8","3","1","59","8","101","1","40","0","58","2","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","22","9","8","67","19","345","5","49","0","155","6","6","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"2歳","0","8","7","5","45","27","176","7","10","0","81","11","7","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"3歳","0","3","11","12","36","22","126","7","0","0","79","5","1","1","0","1","0","0","2","0","0","0","0","0","0","0","0","0"
"4歳","0","0","8","15","31","7","85","6","0","0","40","8","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"5歳","0","0","7","17","31","10","71","13","0","0","40","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","0","0","4","7","28","3","42","8","0","0","23","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","2","4","30","0","24","2","0","0","10","5","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"8歳","0","0","7","7","23","2","5","4","0","0","9","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","2","15","1","8","1","1","0","8","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","1","0","2","12","42","5","20","2","0","0","13","3","0","0","0","1","0","1","6","0","0","0","0","0","0","0","0","0"
"15〜19歳","1","0","0","2","13","0","2","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","0","2","1","12","70","1","19","2","0","0","10","2","0","0","0","7","0","0","1","0","0","0","0","0","0","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","2","51","61","104","506","106","1036","58","103","0","534","57","20","3","1","21","1","4","17","0","0","0","0","0","0","0","0","0"
