"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","7","0","0"
"1〜4歳","0","0","0","0","0","0","0","1","0"
"5〜9歳","0","0","0","0","0","0","5","0","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","1","0","0","0","0","0","1","0","0"
"20〜24歳","15","5","11","12","0","0","3","0","0"
"25〜29歳","21","3","6","8","1","0","0","0","0"
"30〜34歳","23","6","11","6","0","0","0","0","0"
"35〜39歳","17","3","13","9","0","0","0","0","0"
"40〜44歳","14","3","7","3","0","0","2","0","0"
"45〜49歳","4","3","4","1","0","0","0","0","0"
"50〜54歳","4","5","1","4","0","0","0","0","0"
"55〜59歳","5","1","3","0","0","0","5","0","0"
"60〜64歳","0","0","1","0","0","0","2","0","0"
"65〜69歳","0","1","0","0","0","0","2","0","0"
"70歳以上","0","0","1","0","0","0","21","1","0"
"合計","104","30","58","43","1","0","48","2","0"
