"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","28","6","4","17","0","0","11","5","0","",""
"区南部","2","1","1","2","0","0","5","0","0","",""
"区西南部","7","0","2","2","0","0","5","0","0","",""
"区西部","37","7","21","29","0","8","30","5","0","",""
"区西北部","14","5","9","6","0","0","2","4","0","",""
"区東北部","0","0","1","0","0","0","8","1","0","",""
"区東部","18","11","4","10","0","3","1","6","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","2","0","0","",""
"北多摩西部","0","0","0","0","1","0","0","0","0","",""
"北多摩南部","0","1","0","1","0","0","7","3","0","",""
"北多摩北部","0","0","0","0","0","0","6","8","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","106","31","42","67","1","11","77","32","0","",""
