"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","2","4","3","11","0","70","3","4","0","15","2","0","0","0","1","0","0","3","1","0","0","","","","","",""
"区南部","0","2","7","18","25","3","85","0","2","0","21","1","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","3","1","2","11","18","1","43","3","4","0","9","0","2","0","0","1","0","0","0","0","0","0","","","","","",""
"区西部","1","2","1","5","32","1","46","2","2","0","8","0","1","1","0","0","0","0","1","0","0","0","","","","","",""
"区西北部","0","0","1","4","12","1","48","5","5","0","17","5","0","0","0","5","0","0","4","0","0","0","","","","","",""
"区東北部","0","1","2","3","39","2","50","4","5","0","17","9","1","0","0","2","0","0","2","0","0","1","","","","","",""
"区東部","0","5","4","11","35","4","70","4","5","0","25","4","1","0","0","1","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","1","1","3","1","14","2","1","0","1","1","0","0","0","0","0","0","1","0","0","0","","","","","",""
"南多摩","0","3","8","16","41","8","97","8","10","1","16","3","4","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","1","1","8","13","4","41","1","3","0","4","2","1","0","0","0","0","0","1","0","0","0","","","","","",""
"北多摩南部","0","1","6","5","17","2","57","13","6","0","14","2","0","0","0","1","0","0","2","0","0","0","","","","","",""
"北多摩北部","0","2","2","24","20","2","68","1","5","0","8","3","1","0","0","2","0","1","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4","20","39","109","266","29","695","46","52","1","155","32","12","1","0","14","0","1","14","1","0","1","","","","","",""
