"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","29","1","0","7","0","8","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","68","2","2","32","1","99","0","18","0","14","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","117","9","10","61","2","250","3","31","0","39","1","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","4","56","12","8","38","0","142","0","3","0","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","7","23","4","29","35","3","100","0","1","0","17","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","1","12","9","23","26","2","69","5","1","0","12","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","5","1","5","33","23","4","49","2","0","0","10","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","3","1","2","28","26","2","19","1","0","0","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","2","2","2","15","20","1","11","0","0","0","5","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","2","1","1","14","21","3","10","1","0","0","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","14","17","2","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","8","0","2","12","34","0","14","1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","1","0","0","1","4","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","0","0","1","13","74","1","24","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","44","310","50","202","418","21","806","13","54","1","145","19","18","3","0","9","1","0","0","1","0","2","0","0","0","0","0","2","0"
