"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","36","11","21","1","0","7","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","3","1","0","0","0","0","0","3","0","0","0","1"
"〜1歳","135","29","25","1","1","91","2","1","6","8","0","0","1","1","0","0","0","0","1","0","0","5","1","0","0","0","0","0","5","0","0","0","1"
"1歳","413","27","20","7","7","185","9","6","22","23","1","1","4","2","0","1","0","0","1","0","0","13","5","1","1","4","1","3","8","5","0","0","5"
"2歳","372","20","9","4","19","149","7","1","45","11","0","0","1","0","0","0","0","0","1","0","0","7","1","0","0","3","0","0","4","3","0","0","1"
"3歳","379","17","3","5","35","108","9","3","66","5","0","1","1","1","0","0","0","0","2","0","0","5","1","0","1","0","0","0","4","0","0","0","1"
"4歳","406","19","1","0","46","103","6","3","109","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","367","6","0","4","50","117","10","3","102","1","1","1","0","0","0","0","0","0","1","0","0","5","0","0","0","0","0","0","5","0","0","0","0"
"6歳","381","15","0","1","30","123","11","7","104","1","0","1","1","2","0","0","0","0","1","0","0","2","0","2","2","0","0","0","0","0","0","0","0"
"7歳","303","15","1","5","58","77","26","4","61","1","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"8歳","255","7","2","1","37","83","11","2","46","3","0","0","0","0","0","0","0","1","2","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"9歳","255","7","0","1","23","63","27","0","35","0","0","0","3","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","920","74","4","3","72","175","35","3","35","0","0","2","0","0","0","1","0","0","9","0","0","5","1","0","0","0","0","0","5","0","0","0","1"
"15〜19歳","608","108","0","0","5","41","2","1","2","0","0","0","0","0","0","3","0","0","3","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
"20〜29歳","840","185","0","1","26","193","2","1","7","1","1","0","0","0","0","3","0","0","2","0","0","2","3","0","0","0","0","0","2","0","0","0","3"
"30〜39歳","794","183","0","0","0","0","0","0","0","0","0","0","0","0","2","5","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"40〜49歳","974","237","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","4","10","0","0","0","1","1","2","2","1","0","9"
"50〜59歳","877","247","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","12","8","4","2","2","1","1","8","2","1","0","7"
"60〜69歳","437","146","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","15","4","4","2","2","1","0","10","3","1","1","3"
"70〜79歳","253","110","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","39","31","6","4","3","1","0","31","3","2","1","29"
"80歳以上","161","98","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79","56","5","2","10","3","0","60","12","3","1","53"
"合計","9166","1561","86","34","409","1515","157","35","640","58","3","10","11","7","2","37","0","3","26","0","0","200","124","22","14","24","8","5","151","30","9","3","115"
