"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","552","2","3","25","64","1","2","18","3","0","1","0","0","0","0","0","0","1","0","0","13","","","","","",""
"区南部","493","2","2","17","106","2","2","14","3","0","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","808","4","4","23","105","2","0","11","2","0","2","1","0","0","1","0","0","0","0","0","18","","","","","",""
"区西部","784","5","1","31","76","2","1","10","4","0","2","0","0","0","0","0","0","0","0","0","8","","","","","",""
"区西北部","1131","3","7","35","108","5","2","14","6","0","0","1","0","0","1","0","0","0","0","1","1","","","","","",""
"区東北部","1021","3","1","17","97","3","1","12","5","1","1","1","0","0","1","0","0","0","0","1","15","","","","","",""
"区東部","896","2","1","35","124","2","0","24","1","1","2","1","0","0","1","0","0","1","0","0","6","","","","","",""
"西多摩","384","1","0","2","19","0","1","3","1","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","1315","2","1","23","108","18","2","25","6","0","1","1","1","0","1","0","0","0","0","0","1","","","","","",""
"北多摩西部","570","2","0","23","37","3","0","1","2","0","1","0","0","0","0","0","0","0","0","0","2","","","","","",""
"北多摩南部","894","0","0","19","67","5","0","13","3","0","2","1","1","0","1","0","0","1","1","0","23","","","","","",""
"北多摩北部","679","2","4","21","49","2","0","9","5","0","1","0","0","0","1","0","1","0","0","0","14","","","","","",""
"島しょ","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","9543","28","24","271","960","45","11","154","41","2","14","8","2","0","7","0","1","3","1","2","102","","","","","",""
