"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","0","15","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","2","0","6","2","3","2","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","0","0","1","44","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"文京","0","0","4","0","5","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"台東","1","0","0","0","27","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","0","24","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"江東区","0","0","0","1","31","3","1","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"品川区","0","0","0","0","43","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","2","0","0","1","15","3","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","0","0","7","53","6","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","5","0","1","5","53","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","1","45","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","2","0","0","0","48","0","2","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","0","0","16","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"長崎","0","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","1","0","0","1","21","4","0","0","1","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","0","0","0","9","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","0","22","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","","","","",""
"練馬区","1","0","0","1","11","7","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","0","0","0","30","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","1","0","0","1","27","4","1","0","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","1","0","0","12","49","4","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子","0","0","0","0","19","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"秋川","0","0","0","0","21","4","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","0","0","0","0","30","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩川","0","0","0","1","26","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","0","0","0","13","3","0","3","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","2","0","0","2","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","","","","","",""
"村山大和","0","0","0","0","6","2","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"府中小金井","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"狛江調布","0","0","0","2","15","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"三鷹武蔵野","0","0","0","0","21","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","0","0","0","3","29","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩東村山","3","0","0","2","33","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","23","0","12","43","820","96","7","6","41","0","0","4","1","16","6","0","0","5","0","0","1","3","0","0","","","","","",""
