"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","2","1","1","0","6","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","0","0","0","10","2","20","2","29","0","1","41","3","2","0","0","0","0","0","0","0","0","0","0"
"1歳","0","0","2","1","16","10","54","5","3","0","1","93","2","0","0","0","0","1","0","0","0","0","0","0"
"2歳","0","0","2","2","17","6","52","3","0","0","1","82","4","2","0","0","0","1","0","0","0","0","0","0"
"3歳","0","0","1","3","7","11","54","4","0","0","0","94","2","8","0","0","0","0","0","0","0","0","0","0"
"4歳","0","0","0","8","8","14","42","6","0","0","0","67","3","11","1","0","0","0","0","0","0","0","0","0"
"5歳","0","0","3","8","11","10","40","4","0","0","0","52","0","9","1","0","0","0","0","0","0","0","0","0"
"6歳","0","0","1","5","15","2","18","6","0","0","0","24","1","8","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","1","4","7","2","8","5","0","0","0","14","3","3","0","0","0","1","0","0","0","0","0","0"
"8歳","0","0","0","0","9","0","6","0","0","0","0","6","1","1","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","3","2","0","2","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","4","12","1","3","2","0","0","1","11","4","4","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","0","3","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","0","0","0","3","31","0","3","0","0","0","1","6","0","2","0","0","0","2","0","0","0","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","0","0","10","41","150","59","303","37","38","0","5","501","23","53","2","0","0","7","0","0","0","0","0","0"
