"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","4","0","0","2","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0"
"〜1歳","0","3","2","2","21","3","3","0","28","0","15","0","1","0","0","0","0","0","0","0"
"1歳","0","0","6","1","45","9","29","1","36","0","26","1","4","1","0","1","0","0","0","0"
"2歳","1","1","4","2","28","5","25","1","3","0","17","1","1","0","0","0","0","0","1","0"
"3歳","0","1","1","9","19","5","11","1","0","0","18","4","1","0","0","0","0","0","0","0"
"4歳","0","1","1","6","16","7","10","1","1","0","9","7","0","1","0","0","0","0","0","0"
"5歳","0","0","6","13","13","2","11","1","0","0","1","6","0","0","0","0","0","0","0","0"
"6歳","0","0","3","9","12","3","4","0","0","0","2","3","0","0","0","0","0","0","0","0"
"7歳","0","0","1","7","14","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","1","0","1","6","9","0","0","0","0","0","0","2","1","0","0","1","0","0","1","0"
"9歳","0","0","0","3","10","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0"
"10〜14歳","1","0","4","6","25","0","1","0","0","0","1","1","0","0","0","0","0","0","1","0"
"15〜19歳","0","0","0","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","0","0","0","7","21","0","2","0","0","2","1","1","0","0","0","1","0","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"合計","3","10","29","72","244","35","97","6","68","2","95","27","8","2","0","12","1","1","3","0"
