"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","9","10","0"
"1〜4歳","0","0","0","0","0","0","10","16","0"
"5〜9歳","0","0","0","0","0","0","4","3","0"
"10〜14歳","0","0","0","0","0","0","2","0","0"
"15〜19歳","15","3","3","5","1","0","0","1","0"
"20〜24歳","41","12","12","15","3","2","0","0","0"
"25〜29歳","60","13","10","19","1","3","2","0","0"
"30〜34歳","45","16","14","22","2","1","3","1","0"
"35〜39歳","24","18","13","13","1","2","4","2","0"
"40〜44歳","14","12","11","6","0","1","0","0","1"
"45〜49歳","16","10","5","6","3","0","0","0","0"
"50〜54歳","5","5","3","0","0","0","4","0","0"
"55〜59歳","5","5","3","2","0","1","6","3","0"
"60〜64歳","1","4","0","2","0","0","9","2","0"
"65〜69歳","0","2","0","0","0","1","10","4","0"
"70歳以上","1","6","0","1","1","0","53","7","2"
"合計","227","106","74","91","12","11","116","49","3"
