"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","11","0","0","0","2","1","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","15","0","0","1","19","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","30","4","0","5","24","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","","","","","",""
"新宿区","48","0","0","0","26","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","41","0","0","1","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","75","0","0","0","13","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","35","0","0","1","12","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","60","0","0","2","11","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","37","0","0","0","20","3","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","24","0","0","1","12","4","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","60","0","2","10","45","7","0","5","4","0","0","0","0","0","0","0","0","2","0","0","0","0","0","","","","","",""
"世田谷","93","0","0","5","22","6","0","1","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","44","0","0","0","16","1","0","4","0","0","0","0","0","3","0","0","0","0","1","0","0","0","0","","","","","",""
"中野区","67","1","0","4","18","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","55","0","0","3","18","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","9","0","0","0","7","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","61","0","0","1","9","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","28","0","0","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","40","0","0","0","9","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","71","0","0","3","10","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","49","0","1","1","15","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","110","0","0","1","17","5","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","53","0","1","5","21","2","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子","22","0","0","0","9","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"秋川","52","0","0","0","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","28","0","0","0","13","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"多摩川","82","0","0","2","19","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","48","0","0","0","23","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","27","0","0","0","3","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"村山大和","53","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"府中小金井","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"狛江調布","20","0","0","1","13","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"三鷹武蔵野","36","0","0","0","19","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"多摩小平","90","2","2","5","19","3","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩東村山","55","0","0","0","15","2","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","22","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1702","7","6","53","496","63","3","32","36","0","1","0","0","9","5","1","0","5","1","0","0","0","0","","","","","",""
