"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","1","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"〜1歳","9","3","2","1","127","12","2","3","47","0","0","0","2","1","0","0","0","0","0","0"
"1歳","32","0","7","7","354","33","3","0","37","0","0","4","2","1","0","0","0","0","0","0"
"2歳","24","0","5","15","259","30","1","1","5","0","0","6","1","0","0","0","0","0","2","0"
"3歳","32","0","6","24","229","28","1","0","0","0","0","3","1","0","0","0","0","0","2","0"
"4歳","61","0","4","55","228","30","0","4","0","0","0","6","0","0","0","1","0","0","0","0"
"5歳","59","0","4","53","195","17","0","0","0","0","0","7","1","0","0","0","0","0","0","0"
"6歳","68","0","0","53","172","14","0","3","2","0","0","7","0","0","0","0","0","0","1","0"
"7歳","36","0","1","58","154","7","0","4","0","1","0","3","0","0","0","0","0","0","0","0"
"8歳","39","0","1","36","110","5","0","1","0","0","0","5","0","0","0","0","0","0","0","0"
"9歳","32","0","0","20","89","5","0","1","0","1","0","2","0","0","0","0","0","0","0","0"
"10〜14歳","104","0","1","29","180","4","0","1","0","0","0","2","0","0","0","0","0","0","0","0"
"15〜19歳","31","0","0","3","20","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"20〜29歳","47","0","1","28","246","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"30〜39歳","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"40〜49歳","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0"
"50〜59歳","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0"
"60〜69歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70〜79歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","750","3","32","382","2380","185","7","18","91","2","0","47","8","2","0","12","0","1","6","0"
