"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","0","0","0","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","0","3","2","31","3","2","0","19","0","0","0","1","0","0","0","0","0","0","0"
"1歳","8","0","4","4","78","14","3","5","20","0","0","1","1","0","0","0","0","0","0","0"
"2歳","6","0","2","7","48","13","0","3","4","0","0","7","1","0","0","1","0","0","1","0"
"3歳","12","0","4","9","42","11","0","2","0","0","1","12","0","0","0","0","0","0","1","0"
"4歳","8","0","1","16","45","6","0","3","1","0","0","8","0","0","0","0","0","0","0","0"
"5歳","18","0","0","20","35","6","1","4","0","0","0","7","0","0","0","0","1","2","0","0"
"6歳","13","0","0","17","22","4","0","1","0","0","0","2","0","0","0","0","0","0","0","0"
"7歳","25","0","1","11","29","1","0","0","0","0","0","4","0","0","0","0","0","0","1","0"
"8歳","20","0","1","19","25","2","0","1","0","0","0","2","0","0","0","0","0","1","0","0"
"9歳","12","0","0","4","23","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","43","0","0","11","26","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0"
"15〜19歳","25","0","0","4","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","23","0","0","17","78","2","0","0","0","4","1","0","0","0","0","0","0","0","0","0"
"30〜39歳","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"40〜49歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"50〜59歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","244","0","16","141","501","66","6","19","44","4","2","52","3","0","1","7","1","3","3","0"
