"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","40","23","5","0","0","4","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","8","4","3","0","2","2","2"
"中央区","39","7","1","0","3","20","0","1","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","69","18","2","0","2","31","1","0","9","0","1","0","0","0","0","0","0","0","0","0","0","5","4","9","6","0","1","1","1"
"新宿区","72","25","1","0","11","38","2","1","3","2","0","0","0","0","0","0","0","0","2","0","0","1","2","12","8","2","2","2","2"
"文京","86","13","1","0","2","19","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","1","5","7","4","1","1","1","1"
"台東","65","14","0","0","11","49","4","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","104","32","0","0","3","9","0","0","14","0","0","0","0","0","0","0","0","0","1","0","0","4","3","8","5","1","1","1","1"
"江東区","221","31","3","0","11","91","4","0","31","1","0","0","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","53","13","7","0","12","43","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","46","18","6","0","3","16","1","3","10","3","0","0","0","0","0","1","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","172","38","5","6","23","109","3","3","32","0","0","0","0","1","0","0","0","0","0","0","0","2","2","21","13","2","1","1","1"
"世田谷","220","49","6","2","24","79","0","1","25","2","0","1","1","0","0","2","0","0","0","0","0","8","1","25","16","2","2","2","2"
"渋谷区","39","12","0","0","4","13","3","0","11","0","0","0","0","0","0","1","0","0","0","0","0","5","5","7","4","1","1","1","1"
"中野区","105","29","0","0","24","48","1","1","14","1","0","0","0","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","133","41","1","0","11","55","1","0","20","1","0","0","0","0","0","0","0","0","3","0","0","13","7","17","11","1","2","2","2"
"池袋","112","17","1","1","16","16","6","0","6","0","0","0","0","0","0","1","0","0","1","0","0","0","0","8","5","1","1","1","1"
"北区","165","37","4","0","13","41","0","1","22","5","0","0","0","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","79","22","9","1","12","32","1","0","12","3","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","131","52","1","0","10","56","2","0","21","0","0","0","1","0","0","0","0","0","0","0","0","1","4","16","10","2","1","1","1"
"練馬区","276","66","7","1","44","74","3","0","45","2","0","0","1","0","0","3","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","198","73","4","10","24","93","3","1","18","9","1","0","0","0","0","3","0","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","111","42","0","1","4","40","1","2","27","2","0","1","0","0","0","0","0","0","4","0","0","4","7","13","8","1","1","1","1"
"江戸川","227","57","1","2","17","93","2","0","34","2","0","0","0","0","0","3","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","288","68","4","0","26","73","5","1","37","5","0","0","0","0","0","1","0","0","0","0","0","4","28","17","10","2","1","1","1"
"町田市","136","39","0","0","10","42","1","0","24","1","0","1","1","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","110","52","0","0","2","24","2","2","5","3","0","0","0","0","0","1","0","0","3","0","0","2","6","14","8","1","1","1","1"
"南多摩","136","60","5","0","6","46","1","1","26","0","0","0","0","0","0","1","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","170","64","4","1","31","37","2","0","22","0","0","1","1","0","0","0","0","0","0","0","0","1","5","21","14","2","1","1","1"
"多摩府中","388","109","7","1","41","175","4","1","53","4","1","3","0","0","0","1","0","0","0","0","0","15","9","33","21","3","3","3","3"
"多摩小平","260","86","8","1","64","106","4","0","64","5","0","0","0","1","0","1","0","0","2","0","0","18","22","23","15","2","2","2","2"
"島しょ","46","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","2","1","0","1","1","1"
"合計","4297","1210","93","27","464","1572","57","19","610","53","3","7","5","2","0","20","0","1","16","0","0","86","125","418","263","39","25","25","25"
