"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","3","0","2","0","1","5","0","0","0","2","1","0","1","0","0","0","0","1","0","0","4","3","0","2","2","0"
"中央区","0","5","3","0","6","0","10","0","3","0","2","1","0","0","0","1","0","0","0","0","0","5","3","1","0","0","0"
"みなと","0","25","10","0","17","0","4","0","8","0","1","0","0","0","0","0","0","0","0","0","0","9","6","0","1","1","0"
"新宿区","0","26","3","20","9","2","1","0","4","0","2","1","2","0","0","0","0","0","2","0","0","12","8","1","2","2","0"
"文京","0","1","0","2","2","0","1","0","3","0","0","0","0","0","0","1","0","0","0","0","0","7","4","1","1","1","0"
"台東","0","18","0","9","16","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","1","6","0","2","2","0","2","0","2","0","3","0","0","0","0","0","0","1","5","0","0","8","5","1","1","1","0"
"江東区","0","15","18","11","65","1","26","1","3","0","3","1","4","1","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","0","5","1","6","30","0","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","0","1","0","0","8","0","0","1","4","0","0","1","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","0","52","16","27","70","6","17","1","8","1","9","7","3","0","0","1","0","2","0","0","0","20","12","2","1","1","0"
"世田谷","1","45","7","15","58","7","4","0","16","2","4","1","2","0","0","1","0","1","1","0","0","25","16","2","2","2","0"
"渋谷区","0","5","1","1","8","0","0","0","2","0","3","1","0","0","0","2","0","0","1","0","0","7","4","1","1","1","0"
"中野区","1","21","2","2","25","1","4","0","1","0","1","1","3","0","0","0","0","0","0","0","0","11","7","1","1","1","0"
"杉並","0","2","1","16","30","2","3","0","4","0","0","6","0","0","0","1","0","0","0","0","0","16","10","1","1","1","0"
"池袋","0","6","0","2","3","7","2","0","1","0","0","10","0","0","0","0","0","0","1","0","3","8","5","1","1","1","0"
"北区","0","5","2","3","26","3","4","0","8","0","2","4","1","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","0","31","10","3","19","7","3","0","4","1","0","1","2","1","0","1","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","1","4","0","4","19","1","0","0","8","1","0","4","3","0","0","1","0","0","1","0","0","14","9","2","1","1","0"
"練馬区","0","15","7","15","41","5","1","1","7","0","5","1","0","0","0","3","0","0","0","0","0","20","12","2","0","0","0"
"足立","1","24","2","9","65","11","7","1","8","0","20","5","0","0","0","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","1","3","0","9","37","2","10","1","5","0","6","1","0","0","0","1","0","0","14","0","0","13","8","1","1","1","0"
"江戸川","4","13","6","23","59","4","7","1","12","0","6","2","0","0","0","0","0","0","0","0","0","17","11","2","0","0","0"
"八王子市","0","26","4","26","85","3","6","0","8","0","4","20","2","0","0","2","0","0","0","0","0","18","11","2","1","1","0"
"町田市","0","7","9","18","56","4","5","0","7","0","4","4","3","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","0","16","7","2","27","4","1","0","1","0","1","1","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","0","29","4","11","29","5","1","0","7","0","11","4","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","1","39","1","10","28","6","2","0","12","0","4","2","0","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"多摩府中","0","31","5","14","50","7","10","1","19","0","12","3","4","0","0","1","1","1","2","0","0","29","20","3","3","3","0"
"多摩小平","0","88","10","26","57","10","10","0","13","3","9","0","3","0","0","0","0","1","3","0","0","23","15","2","2","2","0"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","11","567","129","288","947","99","148","10","181","8","115","83","33","3","0","16","1","6","31","0","3","409","259","38","25","25","0"
