"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","2","0","0","0","1","0","4","2","0","0","1","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"中央区","4","1","0","0","0","5","0","3","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"みなと","5","6","1","0","5","1","0","20","1","1","1","0","0","0","0","0","0","0","0","1","0","0","3","","","","","",""
"新宿区","4","7","0","0","4","7","0","26","2","0","1","0","0","0","0","1","0","0","3","0","0","0","0","","","","","",""
"文京","1","2","0","2","4","2","0","31","11","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"台東","2","2","0","0","1","13","2","37","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","4","9","0","0","4","1","0","21","4","0","0","0","0","0","0","0","0","0","2","0","0","0","1","","","","","",""
"江東区","4","10","0","0","7","11","2","85","15","2","4","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","1","5","0","0","6","20","1","33","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","2","1","1","0","4","6","0","20","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","4","10","0","2","7","40","2","59","14","0","1","1","1","0","0","0","0","0","1","0","0","0","0","","","","","",""
"世田谷","19","16","0","0","6","17","0","78","15","3","5","0","0","0","0","1","0","0","2","1","0","1","2","","","","","",""
"渋谷区","0","5","0","0","0","3","0","9","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","","","","","",""
"中野区","8","7","1","0","8","8","1","46","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","4","14","0","0","3","8","0","37","7","0","0","0","0","0","0","0","0","0","17","0","0","0","3","","","","","",""
"池袋","1","3","0","0","2","3","0","25","2","0","4","0","0","0","0","0","0","0","3","0","0","0","0","","","","","",""
"北区","5","8","1","0","8","10","0","45","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","7","3","1","0","9","4","1","60","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","4","10","0","0","6","6","0","44","3","0","1","0","0","0","0","0","0","0","1","0","0","0","2","","","","","",""
"練馬区","15","10","0","1","11","17","1","88","4","2","1","0","1","0","0","2","0","0","0","0","0","0","0","","","","","",""
"足立","9","19","3","2","12","37","0","60","2","3","3","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","10","12","0","0","3","11","3","25","2","0","1","0","0","0","0","0","0","0","5","0","0","0","2","","","","","",""
"江戸川","6","12","1","1","6","20","0","87","7","3","1","0","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"八王子市","6","19","3","0","19","29","2","128","7","4","0","1","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"町田市","5","5","0","0","6","25","0","52","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","9","0","0","0","2","0","31","2","1","1","0","0","0","0","0","0","0","2","0","0","0","0","","","","","",""
"南多摩","2","13","1","0","5","12","0","61","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","5","14","0","0","12","6","0","73","2","1","1","0","0","0","0","0","0","0","1","0","0","0","2","","","","","",""
"多摩府中","13","13","2","1","16","29","1","173","7","2","1","1","2","0","0","1","0","0","4","0","0","0","6","","","","","",""
"多摩小平","6","13","2","2","26","27","4","145","12","3","4","0","0","0","0","0","0","0","6","0","0","0","3","","","","","",""
"島しょ","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"合計","157","261","17","11","200","381","20","1606","141","31","35","6","4","1","0","9","0","0","48","2","0","1","31","","","","","",""
