"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","1","11","6","0","1","13","0","13","0","4","0","0","0","0","0","0","0","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"〜1歳","0","20","13","6","2","48","4","132","1","16","11","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","6","35","24","14","3","107","3","507","6","36","42","0","4","1","0","0","1","0","0","0","0","1","2","0","0","0","0","0","1","0","0","0","2"
"2歳","9","30","13","6","28","63","3","373","18","11","22","0","1","1","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"3歳","5","21","4","4","23","70","3","336","37","5","24","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","7","11","0","7","68","84","5","341","48","4","25","3","0","1","0","0","0","0","2","0","0","1","1","0","0","1","0","0","0","1","0","0","1"
"5歳","11","20","2","8","42","62","4","295","39","2","24","1","3","1","0","0","0","0","5","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"6歳","10","16","0","1","51","53","5","164","31","1","19","2","0","0","0","0","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"7歳","17","20","0","1","60","54","3","84","16","0","5","5","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","9","26","0","2","47","45","2","55","22","0","6","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","14","25","1","2","36","32","4","28","15","0","6","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","34","221","0","3","67","110","5","53","8","0","10","3","0","0","0","3","0","0","15","0","0","0","3","0","0","0","0","0","0","0","0","0","3"
"15〜19歳","13","214","0","0","5","12","0","3","0","0","1","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"20〜29歳","11","171","0","2","31","86","0","27","4","0","3","1","1","0","0","3","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"30〜39歳","12","154","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"40〜49歳","20","215","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","2","0","0","0","4","0","0","0","0","0","0","0","1","0","3"
"50〜59歳","12","221","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","0","0","0","11","0","0","0","0","0","0","0","1","1","10"
"60〜69歳","7","161","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","8","0","0","0","0","0","1","0","0","0","8"
"70〜79歳","3","154","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","2","38","0","0","0","0","0","2","0","5","3","31"
"80歳以上","1","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","58","0","0","0","0","0","1","0","7","0","51"
"合計","202","1843","63","56","464","839","41","2411","245","79","198","17","16","4","0","16","4","4","50","0","0","7","133","0","0","1","0","0","6","1","14","4","117"
