"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","1","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","0","1","0","8","1","2","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","0","1","2","9","1","42","0","3","0","15","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","3","2","5","7","0","13","1","3","1","15","0","2","0","0","1","0","0","1","0","0","","","","","",""
"文京","0","0","2","1","1","0","8","2","0","0","6","0","2","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","0","1","0","10","3","5","0","1","0","16","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","1","2","1","6","0","6","7","1","0","8","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","0","3","3","40","4","39","3","4","0","36","1","2","0","0","1","0","0","0","0","0","","","","","",""
"品川区","0","0","4","3","8","0","11","1","1","0","14","1","1","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","0","3","0","12","0","2","0","7","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","2","9","15","43","10","81","11","7","2","44","1","4","0","0","0","0","0","1","0","0","","","","","",""
"世田谷","0","0","4","30","14","10","46","3","3","0","38","2","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","1","2","4","0","38","2","1","0","5","0","0","0","0","1","0","0","0","0","0","","","","","",""
"中野区","0","1","0","7","15","9","19","1","1","0","20","1","1","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","3","14","13","3","30","4","3","0","8","1","2","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","0","5","0","5","0","1","0","5","0","0","0","0","1","0","0","0","0","0","","","","","",""
"北区","0","0","0","0","4","1","27","2","0","0","29","1","0","0","0","1","0","0","0","0","0","","","","","",""
"荒川区","0","2","2","2","7","3","12","1","3","6","57","0","4","1","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","1","1","11","0","10","10","4","0","18","1","3","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","0","3","12","24","8","56","7","6","2","58","2","0","1","0","1","0","0","0","0","0","","","","","",""
"足立","0","0","4","14","26","2","13","1","2","0","115","1","1","0","1","2","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","3","7","3","19","0","2","0","65","0","1","0","0","1","0","0","5","0","0","","","","","",""
"江戸川","0","0","19","6","37","6","28","2","5","0","94","3","1","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","1","9","16","42","7","87","8","7","0","28","3","2","0","0","0","0","0","0","0","0","","","","","",""
"町田市","1","1","2","15","31","6","27","5","5","0","44","2","3","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","9","0","12","4","13","6","3","0","6","2","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","1","3","4","13","10","61","6","4","0","25","3","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","4","12","19","7","74","6","3","0","13","3","3","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","0","17","9","17","12","116","12","10","1","27","6","6","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","0","1","12","13","36","13","64","12","8","0","31","6","2","0","0","2","0","1","1","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1","13","117","190","466","123","971","114","95","12","854","41","41","3","1","11","0","1","8","0","0","","","","","",""
