"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","42","2","1","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"中央区","42","1","0","2","9","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"みなと","84","1","1","2","15","1","0","6","2","0","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"新宿区","84","3","0","0","20","2","0","2","1","0","0","3","0","0","0","1","1","0","0","0","0","7","","","","","",""
"文京","38","1","0","1","10","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","2","","","","","",""
"台東","62","0","0","6","25","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","115","2","0","2","18","0","0","3","0","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","117","3","1","12","62","3","0","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","52","0","1","6","38","2","1","4","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","40","0","0","4","16","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","175","1","1","14","81","5","1","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","286","9","7","19","77","5","3","4","3","0","0","1","0","0","0","1","0","1","1","0","4","4","","","","","",""
"渋谷区","30","0","0","0","21","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","3","","","","","",""
"中野区","57","0","0","1","33","0","0","2","1","0","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"杉並","129","0","1","7","37","2","0","5","0","0","0","0","0","1","0","1","0","0","0","0","0","0","","","","","",""
"池袋","72","1","0","3","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","109","2","0","4","25","0","0","5","2","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","82","6","2","11","14","2","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","74","0","0","2","23","0","0","2","2","0","0","1","0","0","0","0","0","0","1","0","0","6","","","","","",""
"練馬区","179","1","2","12","44","3","0","17","5","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","211","5","0","11","67","2","0","2","2","0","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","204","4","0","5","14","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","4","","","","","",""
"江戸川","173","1","0","20","50","0","2","5","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","252","4","7","21","90","8","1","12","1","0","0","6","1","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","195","2","0","22","49","1","0","4","2","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","153","0","2","2","22","1","0","1","1","0","1","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","170","4","0","14","43","3","0","7","4","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","230","6","1","15","58","4","0","13","4","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","420","1","1","26","91","3","3","2","7","0","0","2","0","0","0","0","0","0","0","0","0","5","","","","","",""
"多摩小平","274","4","2","35","50","7","0","11","2","0","0","2","0","0","0","0","0","0","0","0","0","4","","","","","",""
"島しょ","32","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4183","64","30","279","1125","60","13","129","49","1","1","30","3","4","0","7","1","1","3","0","4","40","","","","","",""
