"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","3","7","11","0","1","9","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"〜1歳","6","22","18","0","0","80","1","0","2","5","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","16","15","38","10","14","228","4","3","3","19","0","0","2","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"2歳","12","7","28","4","23","236","3","0","15","1","1","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","14","14","8","4","43","232","5","1","12","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","19","9","4","2","67","212","6","0","26","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","42","16","3","0","60","232","2","0","38","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","56","12","0","2","58","208","5","4","25","0","1","1","1","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","1","0","0","0","1"
"7歳","59","17","2","0","72","205","14","0","12","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","1","0","0","1","1","0","0","0"
"8歳","60","11","0","1","65","210","25","2","14","0","1","1","1","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","45","11","0","0","54","129","14","0","11","0","0","1","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","189","76","0","2","81","407","48","0","6","0","0","1","1","0","0","1","0","0","1","0","2","4","0","0","1","0","1","0","2","1","0","0","0"
"15〜19歳","113","82","0","0","6","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"20〜29歳","39","78","0","0","36","338","2","0","1","0","0","1","2","0","0","6","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3"
"30〜39歳","28","101","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"40〜49歳","56","140","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","1","2","0","0","0","0","0","1","0","0","0","2"
"50〜59歳","25","152","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","8"
"60〜69歳","17","96","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","4"
"70〜79歳","6","62","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","15","0","0","0","0","0","1","0","1","0","14"
"80歳以上","5","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","30","1","0","1","0","0","1","1","3","1","27"
"合計","810","966","112","25","580","2823","130","10","167","30","3","5","11","8","0","23","0","0","2","1","9","12","68","1","1","2","1","0","8","3","4","1","64"
