"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","0","0","0","5","3","0","1","3","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","0","9","0","25","3","3","0","24","0","2","0","1","0","0","1","0","0","0","0"
"1歳","1","0","12","7","43","26","4","2","24","0","8","1","1","0","0","0","0","0","0","0"
"2歳","1","0","3","5","41","18","2","0","2","0","2","2","1","0","0","0","0","0","1","0"
"3歳","1","0","9","17","51","25","2","0","0","0","1","4","0","0","0","0","0","0","0","0"
"4歳","3","0","5","22","47","14","5","1","0","0","3","2","2","0","0","0","0","0","0","0"
"5歳","1","0","3","14","38","14","2","4","0","0","0","1","0","0","0","0","0","0","0","0"
"6歳","1","0","0","32","22","5","1","1","0","0","0","1","1","0","0","0","0","0","0","0"
"7歳","2","0","0","25","14","3","1","2","0","0","0","2","0","0","0","0","0","0","0","0"
"8歳","0","0","0","13","21","0","1","2","0","0","0","4","0","0","0","0","0","0","0","0"
"9歳","0","0","1","9","8","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0"
"10〜14歳","2","0","0","17","29","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","1","0","0","0","7","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","5","0","2","19","66","1","0","1","0","8","0","1","0","0","1","0","0","0","0","0"
"30〜39歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","22","0","44","180","417","113","23","16","53","10","16","19","6","0","1","8","0","0","1","0"
