"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","3","0","0","0","7","4","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","12","0","0","0","57","8","2","1","43","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"1歳","49","0","1","1","131","20","1","2","13","0","0","0","0","3","3","0","0","0","0","1","0","0","0","0"
"2歳","69","0","0","1","82","22","2","1","1","0","1","1","0","2","2","1","0","2","0","0","0","0","0","0"
"3歳","68","0","0","11","90","20","0","3","0","0","0","0","2","8","0","0","0","0","0","0","0","0","0","0"
"4歳","73","0","0","10","106","17","2","3","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0"
"5歳","59","0","1","11","82","15","0","5","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0"
"6歳","54","0","1","20","63","12","1","2","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0"
"7歳","62","0","0","9","52","2","1","3","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0"
"8歳","49","0","0","3","46","1","0","2","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"9歳","40","0","0","4","36","4","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
"10〜14歳","141","0","1","5","62","1","0","2","0","0","0","1","0","8","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","30","0","0","0","16","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","1"
"20〜29歳","62","0","0","6","121","1","0","1","0","0","1","0","1","3","2","0","0","5","0","1","0","0","0","1"
"30〜39歳","73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","1","0","0","1"
"40〜49歳","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0"
"50〜59歳","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"60〜69歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0"
"70〜79歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","905","0","4","81","951","127","9","27","66","0","2","2","4","90","11","1","0","16","0","4","2","1","0","3"
