"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","9","0","0","0","7","7","0","0","5","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"〜1歳","40","1","1","1","39","9","1","1","36","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1歳","139","5","3","8","125","38","2","1","32","0","0","1","0","3","4","0","0","0","0","0","0","0","0"
"2歳","140","1","3","15","89","26","1","4","3","0","0","1","0","8","2","0","0","0","0","0","0","0","0"
"3歳","175","0","3","24","75","36","1","3","0","0","0","0","0","12","1","0","0","0","0","0","0","0","0"
"4歳","215","0","10","48","95","29","0","5","0","0","0","2","0","18","0","0","0","0","0","0","0","0","0"
"5歳","212","0","3","43","88","22","0","8","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0"
"6歳","228","0","7","46","81","6","0","3","1","0","0","1","0","11","0","0","0","0","0","0","0","0","0"
"7歳","193","0","1","29","69","7","0","7","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0"
"8歳","162","0","2","25","58","4","0","4","0","1","0","0","0","11","1","1","0","0","0","0","0","0","0"
"9歳","142","0","0","14","38","2","0","4","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"10〜14歳","235","0","0","27","90","4","0","1","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0"
"15〜19歳","67","0","0","3","40","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"20〜29歳","138","0","1","17","226","2","0","2","0","0","0","2","0","3","0","0","0","0","0","0","0","0","0"
"30〜39歳","236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"50〜59歳","78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","2610","7","34","300","1120","193","5","43","77","1","0","7","0","96","11","3","0","1","0","0","0","0","0"
