"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","37","0","0","3","0","8","0","2","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"〜1歳","2","80","2","2","40","3","83","0","13","22","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","3","153","10","4","55","3","180","2","27","48","1","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2歳","1","61","6","10","45","4","119","3","9","57","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","3","13","4","13","27","7","84","3","4","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","4","12","5","24","30","3","40","3","2","37","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","4","4","2","18","37","9","25","5","0","22","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","0","2","5","17","28","4","19","4","0","10","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0"
"7歳","2","1","0","16","17","7","8","1","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","1","1","1","12","22","4","9","4","0","9","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"9歳","2","0","0","10","7","2","6","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","3","0","0","10","28","7","10","1","0","3","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","2","0","0","5","6","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","4","0","1","17","44","0","12","0","0","4","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","11","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","61","364","36","158","389","53","605","26","57","267","8","9","0","0","11","0","0","4","0","0","2","0","0","0","0","0","2","0"
