"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","7","6","2","0","1","3","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","","","","","",""
"中央区","15","9","0","1","2","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","32","15","5","2","3","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"新宿区","40","24","3","0","14","5","1","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","1","","","","","",""
"文京","43","15","0","0","6","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"台東","32","6","0","2","10","10","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","34","39","2","3","7","4","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","4","","","","","",""
"江東区","135","13","2","3","13","23","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","50","26","0","1","1","22","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","36","5","2","1","4","7","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","106","26","3","0","16","33","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","2","","","","","",""
"世田谷","113","38","6","1","26","42","2","1","0","1","0","0","1","1","0","1","0","0","0","0","0","0","5","","","","","",""
"渋谷区","15","9","0","0","3","16","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","8","","","","","",""
"中野区","61","23","6","0","14","19","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","68","31","0","0","7","19","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","","","","","",""
"池袋","26","17","1","0","1","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","48","28","0","1","12","16","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","59","21","3","0","17","13","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","115","26","0","1","14","17","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"練馬区","130","55","2","3","19","29","2","0","2","2","1","2","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","112","38","4","5","28","16","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","62","42","0","0","15","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","125","49","6","1","20","25","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","215","44","3","2","20","38","3","0","1","2","0","1","0","0","0","1","0","0","0","0","0","1","2","","","","","",""
"町田市","78","15","0","0","31","31","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","96","30","0","0","5","7","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","4","","","","","",""
"南多摩","111","22","0","0","3","18","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","175","31","0","1","25","23","1","2","0","2","0","0","0","0","0","1","0","0","0","0","0","0","3","","","","","",""
"多摩府中","331","58","1","1","45","66","4","0","1","5","0","2","0","0","0","0","0","0","0","0","0","2","5","","","","","",""
"多摩小平","197","46","2","4","26","58","2","0","0","4","0","0","1","0","0","0","0","0","0","0","1","0","6","","","","","",""
"島しょ","3","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2670","814","53","33","409","624","29","5","9","37","2","7","7","2","0","4","0","1","1","0","1","6","48","","","","","",""
