"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","13","3","0"
"1〜4歳","0","0","0","0","0","0","9","30","0"
"5〜9歳","0","0","0","0","0","0","2","2","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","12","1","3","6","1","0","3","1","0"
"20〜24歳","37","7","24","16","2","0","1","0","0"
"25〜29歳","55","23","17","21","1","2","2","0","0"
"30〜34歳","47","17","17","20","3","0","1","0","0"
"35〜39歳","34","8","8","15","0","2","3","0","0"
"40〜44歳","18","8","7","5","4","0","0","0","0"
"45〜49歳","7","7","3","7","1","0","1","0","0"
"50〜54歳","9","3","2","6","1","0","5","0","0"
"55〜59歳","2","6","0","0","0","1","6","0","0"
"60〜64歳","0","1","1","0","2","0","13","0","0"
"65〜69歳","0","1","2","0","0","0","9","0","0"
"70歳以上","1","1","0","0","1","0","75","2","1"
"合計","222","83","84","96","16","5","143","38","1"
