"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","5","0","0","0","6","3","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","16","1","0","0","23","5","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","98","3","4","2","57","19","1","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","100","0","3","6","47","19","0","3","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0"
"3歳","118","0","1","9","31","16","1","3","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"4歳","148","0","2","21","38","16","1","3","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"5歳","166","0","1","27","29","18","1","5","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"6歳","180","0","0","16","28","11","0","4","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0"
"7歳","204","0","1","14","14","3","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","218","0","0","14","17","0","1","4","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0"
"9歳","197","0","0","13","7","3","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10〜14歳","633","0","0","18","26","1","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0"
"15〜19歳","160","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","230","0","2","13","71","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","336","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","227","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"60〜69歳","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","3221","4","14","154","396","114","5","27","34","0","0","1","1","18","5","0","0","1","0","0","0","0","0"
