"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","1","4","1","0","9","1","1","0","0","0","0","1","0","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0"
"〜1歳","6","6","2","0","71","4","2","1","21","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1歳","6","6","23","15","131","3","10","4","41","1","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","4","1","5","13","79","2","3","7","13","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","7","1","5","36","75","1","0","9","6","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","8","0","6","45","69","8","1","15","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","9","0","0","34","55","10","1","9","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","7","0","0","45","53","14","0","11","0","0","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"7歳","8","0","1","25","54","21","0","5","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8歳","5","0","0","22","43","17","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","6","0","1","11","18","17","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","26","0","2","35","86","4","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","15","0","0","4","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","30","0","2","8","47","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"30〜39歳","21","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","10","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"70〜79歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","175","18","48","293","810","103","18","72","82","1","12","11","1","0","13","1","0","1","1","5","2","0","0","0","0","0","2","0"
